studentid,fullname,addressid,age,phone,classid,addressid,address,scoreid,courseid,studentid,score,classid,classname,classlanguage,classdescription
5,"Ethan Pham",5,23,567-890-1234,5,1,"123 Thanh Xuan",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
5,"Ethan Pham",5,23,567-890-1234,5,5,"202 Cau Giay",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
5,"Ethan Pham",5,23,567-890-1234,5,4,"101 Hai Ba Trung",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
5,"Ethan Pham",5,23,567-890-1234,5,3,"789 Ba Dinh",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
5,"Ethan Pham",5,23,567-890-1234,5,2,"456 Hoan Kiem",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
5,"Ethan Pham",5,23,567-890-1234,5,1,"123 Thanh Xuan",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
5,"Ethan Pham",5,23,567-890-1234,5,5,"202 Cau Giay",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
5,"Ethan Pham",5,23,567-890-1234,5,4,"101 Hai Ba Trung",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
5,"Ethan Pham",5,23,567-890-1234,5,3,"789 Ba Dinh",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
5,"Ethan Pham",5,23,567-890-1234,5,2,"456 Hoan Kiem",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
5,"Ethan Pham",5,23,567-890-1234,5,1,"123 Thanh Xuan",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
5,"Ethan Pham",5,23,567-890-1234,5,5,"202 Cau Giay",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
5,"Ethan Pham",5,23,567-890-1234,5,4,"101 Hai Ba Trung",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
5,"Ethan Pham",5,23,567-890-1234,5,3,"789 Ba Dinh",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
5,"Ethan Pham",5,23,567-890-1234,5,2,"456 Hoan Kiem",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
5,"Ethan Pham",5,23,567-890-1234,5,1,"123 Thanh Xuan",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
4,"Diana Hoang",4,21,456-789-0123,4,5,"202 Cau Giay",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
4,"Diana Hoang",4,21,456-789-0123,4,4,"101 Hai Ba Trung",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
4,"Diana Hoang",4,21,456-789-0123,4,3,"789 Ba Dinh",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
4,"Diana Hoang",4,21,456-789-0123,4,2,"456 Hoan Kiem",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
4,"Diana Hoang",4,21,456-789-0123,4,1,"123 Thanh Xuan",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
4,"Diana Hoang",4,21,456-789-0123,4,5,"202 Cau Giay",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
4,"Diana Hoang",4,21,456-789-0123,4,4,"101 Hai Ba Trung",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
4,"Diana Hoang",4,21,456-789-0123,4,3,"789 Ba Dinh",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
4,"Diana Hoang",4,21,456-789-0123,4,2,"456 Hoan Kiem",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
4,"Diana Hoang",4,21,456-789-0123,4,1,"123 Thanh Xuan",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
4,"Diana Hoang",4,21,456-789-0123,4,5,"202 Cau Giay",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
4,"Diana Hoang",4,21,456-789-0123,4,4,"101 Hai Ba Trung",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
4,"Diana Hoang",4,21,456-789-0123,4,3,"789 Ba Dinh",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
4,"Diana Hoang",4,21,456-789-0123,4,2,"456 Hoan Kiem",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
4,"Diana Hoang",4,21,456-789-0123,4,1,"123 Thanh Xuan",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
4,"Diana Hoang",4,21,456-789-0123,4,5,"202 Cau Giay",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
4,"Diana Hoang",4,21,456-789-0123,4,4,"101 Hai Ba Trung",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
4,"Diana Hoang",4,21,456-789-0123,4,3,"789 Ba Dinh",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
4,"Diana Hoang",4,21,456-789-0123,4,2,"456 Hoan Kiem",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
4,"Diana Hoang",4,21,456-789-0123,4,1,"123 Thanh Xuan",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
4,"Diana Hoang",4,21,456-789-0123,4,5,"202 Cau Giay",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
4,"Diana Hoang",4,21,456-789-0123,4,4,"101 Hai Ba Trung",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
4,"Diana Hoang",4,21,456-789-0123,4,3,"789 Ba Dinh",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
4,"Diana Hoang",4,21,456-789-0123,4,2,"456 Hoan Kiem",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
4,"Diana Hoang",4,21,456-789-0123,4,1,"123 Thanh Xuan",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
3,"Charlie Le",3,19,345-678-9012,3,5,"202 Cau Giay",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
3,"Charlie Le",3,19,345-678-9012,3,4,"101 Hai Ba Trung",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
3,"Charlie Le",3,19,345-678-9012,3,3,"789 Ba Dinh",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
3,"Charlie Le",3,19,345-678-9012,3,2,"456 Hoan Kiem",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
3,"Charlie Le",3,19,345-678-9012,3,1,"123 Thanh Xuan",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
3,"Charlie Le",3,19,345-678-9012,3,5,"202 Cau Giay",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
3,"Charlie Le",3,19,345-678-9012,3,4,"101 Hai Ba Trung",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
3,"Charlie Le",3,19,345-678-9012,3,3,"789 Ba Dinh",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
3,"Charlie Le",3,19,345-678-9012,3,2,"456 Hoan Kiem",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
3,"Charlie Le",3,19,345-678-9012,3,1,"123 Thanh Xuan",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
3,"Charlie Le",3,19,345-678-9012,3,5,"202 Cau Giay",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
3,"Charlie Le",3,19,345-678-9012,3,4,"101 Hai Ba Trung",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
3,"Charlie Le",3,19,345-678-9012,3,3,"789 Ba Dinh",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
3,"Charlie Le",3,19,345-678-9012,3,2,"456 Hoan Kiem",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
3,"Charlie Le",3,19,345-678-9012,3,1,"123 Thanh Xuan",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
3,"Charlie Le",3,19,345-678-9012,3,5,"202 Cau Giay",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
3,"Charlie Le",3,19,345-678-9012,3,4,"101 Hai Ba Trung",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
3,"Charlie Le",3,19,345-678-9012,3,3,"789 Ba Dinh",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
3,"Charlie Le",3,19,345-678-9012,3,2,"456 Hoan Kiem",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
3,"Charlie Le",3,19,345-678-9012,3,1,"123 Thanh Xuan",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
3,"Charlie Le",3,19,345-678-9012,3,5,"202 Cau Giay",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
3,"Charlie Le",3,19,345-678-9012,3,4,"101 Hai Ba Trung",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
3,"Charlie Le",3,19,345-678-9012,3,3,"789 Ba Dinh",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
3,"Charlie Le",3,19,345-678-9012,3,2,"456 Hoan Kiem",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
3,"Charlie Le",3,19,345-678-9012,3,1,"123 Thanh Xuan",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
2,"Bob Tran",2,22,234-567-8901,2,5,"202 Cau Giay",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
2,"Bob Tran",2,22,234-567-8901,2,4,"101 Hai Ba Trung",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
2,"Bob Tran",2,22,234-567-8901,2,3,"789 Ba Dinh",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
2,"Bob Tran",2,22,234-567-8901,2,2,"456 Hoan Kiem",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
2,"Bob Tran",2,22,234-567-8901,2,1,"123 Thanh Xuan",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
2,"Bob Tran",2,22,234-567-8901,2,5,"202 Cau Giay",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
2,"Bob Tran",2,22,234-567-8901,2,4,"101 Hai Ba Trung",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
2,"Bob Tran",2,22,234-567-8901,2,3,"789 Ba Dinh",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
2,"Bob Tran",2,22,234-567-8901,2,2,"456 Hoan Kiem",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
2,"Bob Tran",2,22,234-567-8901,2,1,"123 Thanh Xuan",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
2,"Bob Tran",2,22,234-567-8901,2,5,"202 Cau Giay",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
2,"Bob Tran",2,22,234-567-8901,2,4,"101 Hai Ba Trung",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
2,"Bob Tran",2,22,234-567-8901,2,3,"789 Ba Dinh",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
2,"Bob Tran",2,22,234-567-8901,2,2,"456 Hoan Kiem",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
2,"Bob Tran",2,22,234-567-8901,2,1,"123 Thanh Xuan",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
2,"Bob Tran",2,22,234-567-8901,2,5,"202 Cau Giay",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
2,"Bob Tran",2,22,234-567-8901,2,4,"101 Hai Ba Trung",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
2,"Bob Tran",2,22,234-567-8901,2,3,"789 Ba Dinh",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
2,"Bob Tran",2,22,234-567-8901,2,2,"456 Hoan Kiem",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
2,"Bob Tran",2,22,234-567-8901,2,1,"123 Thanh Xuan",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
2,"Bob Tran",2,22,234-567-8901,2,5,"202 Cau Giay",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
2,"Bob Tran",2,22,234-567-8901,2,4,"101 Hai Ba Trung",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
2,"Bob Tran",2,22,234-567-8901,2,3,"789 Ba Dinh",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
2,"Bob Tran",2,22,234-567-8901,2,2,"456 Hoan Kiem",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
2,"Bob Tran",2,22,234-567-8901,2,1,"123 Thanh Xuan",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,5,"202 Cau Giay",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
1,"Alice Nguyen",1,20,123-456-7890,1,4,"101 Hai Ba Trung",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
1,"Alice Nguyen",1,20,123-456-7890,1,3,"789 Ba Dinh",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
1,"Alice Nguyen",1,20,123-456-7890,1,2,"456 Hoan Kiem",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
1,"Alice Nguyen",1,20,123-456-7890,1,1,"123 Thanh Xuan",7,2,7,89,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
1,"Alice Nguyen",1,20,123-456-7890,1,5,"202 Cau Giay",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
1,"Alice Nguyen",1,20,123-456-7890,1,4,"101 Hai Ba Trung",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
1,"Alice Nguyen",1,20,123-456-7890,1,3,"789 Ba Dinh",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
1,"Alice Nguyen",1,20,123-456-7890,1,2,"456 Hoan Kiem",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
1,"Alice Nguyen",1,20,123-456-7890,1,1,"123 Thanh Xuan",7,2,7,89,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
1,"Alice Nguyen",1,20,123-456-7890,1,5,"202 Cau Giay",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
1,"Alice Nguyen",1,20,123-456-7890,1,4,"101 Hai Ba Trung",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
1,"Alice Nguyen",1,20,123-456-7890,1,3,"789 Ba Dinh",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
1,"Alice Nguyen",1,20,123-456-7890,1,2,"456 Hoan Kiem",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
1,"Alice Nguyen",1,20,123-456-7890,1,1,"123 Thanh Xuan",7,2,7,89,3,"Data Analysis",R,"Analyze and visualize data using R."
1,"Alice Nguyen",1,20,123-456-7890,1,5,"202 Cau Giay",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
1,"Alice Nguyen",1,20,123-456-7890,1,4,"101 Hai Ba Trung",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
1,"Alice Nguyen",1,20,123-456-7890,1,3,"789 Ba Dinh",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
1,"Alice Nguyen",1,20,123-456-7890,1,2,"456 Hoan Kiem",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
1,"Alice Nguyen",1,20,123-456-7890,1,1,"123 Thanh Xuan",7,2,7,89,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
1,"Alice Nguyen",1,20,123-456-7890,1,5,"202 Cau Giay",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,4,"101 Hai Ba Trung",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,3,"789 Ba Dinh",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,2,"456 Hoan Kiem",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,1,"123 Thanh Xuan",7,2,7,89,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",8,3,8,84,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",8,3,8,84,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",8,3,8,84,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",8,3,8,84,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",8,3,8,84,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",8,3,8,84,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",8,3,8,84,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",8,3,8,84,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",8,3,8,84,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",8,3,8,84,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",8,3,8,84,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",8,3,8,84,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",8,3,8,84,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",8,3,8,84,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",8,3,8,84,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",8,3,8,84,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",8,3,8,84,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",8,3,8,84,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",8,3,8,84,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",8,3,8,84,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",8,3,8,84,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",8,3,8,84,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",8,3,8,84,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",8,3,8,84,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",8,3,8,84,5,"Database Systems",SQL,"Learn about relational databases and SQL."
